vehicle_id,route_id,time_step,speed,co_emission,co2_emission,nox_emission,fuel_consumption
5,!5,117,8.5349,30.0626,6655.5989,1.9679,2077.2944
6,!6,117,20.9831,204.0159,13879.6795,5.5447,4434.9584
8,!8,117,8.4951,-0.0004,-0.0001,-0.0006,-0.0001
9,!9,117,4.0178,1.6005,2316.3247,0.6922,740.4184
10,!10,118,10.923,34.6031,5380.6024,1.8663,1747.284
11,!11,118,8.8176,0.0006,0.0006,0.0007,-0.0004
5,!5,118,10.2469,36.2366,5906.9645,1.8809,1912.5217
6,!6,118,24.6407,277.1011,16252.366,7.1618,5503.4591
8,!8,118,5.32,-0.0001,-0.0002,0.0003,-0.0001
9,!9,118,4.2303,0.9723,1841.1002,0.669,614.78
10,!10,119,13.1356,85.0005,9115.478,3.2799,2985.6114
11,!11,119,4.2116,-0.0001,0.0006,-0.0001,-0.0002
5,!5,119,11.4873,30.5236,4755.7686,1.6487,1674.639
6,!6,119,26.3046,340.696,18430.1744,8.0273,5842.2717
8,!8,119,4.694,0.0006,-0.0003,-0.0,0.0002
9,!9,119,5.5265,8.4275,3763.3164,1.0494,1258.5506
10,!10,120,13.7588,46.7479,5587.6409,1.935,1775.3082
11,!11,120,3.5768,-0.0008,0.0003,-0.0001,0.0008
12,!12,120,13.3709,8.1437,2098.1363,0.7556,677.2236
5,!5,120,11.5556,9.9765,2487.72,0.8635,788.6353
6,!6,120,29.3369,387.5574,21399.0271,9.913,6408.7575
8,!8,120,4.9679,2.066,2158.7315,0.7755,699.4344
9,!9,120,8.0308,33.7481,6950.9213,2.0477,2126.0035
10,!10,121,14.8242,31.4484,3885.2609,1.3745,1289.2491
11,!11,121,3.6001,0.0008,1529.0622,0.6098,467.0709
12,!12,121,13.9326,3.5476,1683.3114,0.601,508.8089
5,!5,121,11.1529,-0.0008,0.0004,0.0,0.0
6,!6,121,28.2913,122.3993,7692.0546,3.135,2487.5919
8,!8,121,7.1208,24.9876,5856.2822,1.7069,1998.7724
9,!9,121,9.7391,35.8317,6080.0809,1.9613,2024.2833
10,!10,122,14.3749,22.8396,3206.0334,1.1677,1039.8588
11,!11,122,6.0934,14.5644,5096.3773,1.3844,1674.8767
12,!12,122,14.0119,24.3796,3642.7781,1.2536,1116.9777
5,!5,122,9.0892,-0.0008,-0.0006,-0.0004,-0.0001
6,!6,122,28.3451,0.0009,-0.0005,0.0004,-0.0013
8,!8,122,8.957,28.8629,5442.3294,1.7069,1689.5486
9,!9,122,11.8308,56.1021,7105.7615,2.3922,2173.3468
10,!10,123,14.2182,0.0001,-0.0003,-0.0009,-0.0006
11,!11,123,8.2965,33.0302,6704.6203,1.9484,2241.5741
12,!12,123,14.0571,0.0001,-0.0001,0.001,-0.0007
5,!5,123,4.4529,-0.0012,-0.0,-0.0011,-0.0008
6,!6,123,28.6586,166.9963,9546.4008,4.0606,2942.7797
8,!8,123,5.0163,0.0009,0.0003,0.0005,-0.0007
9,!9,123,10.7414,-0.0001,0.0004,0.0004,-0.0008
10,!10,124,13.8583,1.5549,1470.4554,0.5398,474.9676
11,!11,124,10.4601,48.6031,7287.9322,2.3764,2360.8952
12,!12,124,10.62,0.0006,-0.0004,-0.0001,-0.0006
5,!5,124,4.5382,1.1148,1825.4385,0.6882,632.8558
6,!6,124,29.121,-0.0002,0.0007,0.0,0.0004
8,!8,124,3.98,-0.0005,-0.0002,-0.0002,-0.0004
9,!9,124,10.8332,0.5735,1451.3313,0.5513,492.3227
10,!10,125,13.9744,21.6691,3099.0501,1.1789,1057.7304
11,!11,125,12.5891,79.1658,8573.1038,2.8691,2814.1869
12,!12,125,5.8085,-0.0005,0.0017,0.0006,-0.0001
5,!5,125,4.8104,0.3618,1599.13,0.5698,513.5299
6,!6,125,27.5124,172.4091,9691.7531,4.2108,3113.6148
8,!8,125,4.887,3.3897,2745.47,0.8204,840.7358
9,!9,125,10.4124,3.8651,1872.6048,0.6754,586.0736
10,!10,126,13.8921,1.0812,1395.6063,0.5455,452.8923
11,!11,126,13.6055,38.8014,5174.5499,1.7947,1640.3743
12,!12,126,5.67,0.0001,0.0001,0.0005,0.0
5,!5,126,6.5279,14.51,4472.6108,1.3824,1495.6847
6,!6,126,28.9221,17.6871,2103.3277,0.636,705.1886
8,!8,126,4.3622,-0.0004,0.0004,-0.0008,-0.0003
9,!9,126,11.7112,21.0254,3738.9168,1.2859,1256.1452
11,!11,127,13.9718,4.9646,1782.5351,0.6713,564.3307
12,!12,127,5.4552,-0.0007,1467.1493,0.5775,496.5136
5,!5,127,8.3717,23.7426,5404.8019,1.638,1686.9051
6,!6,127,25.4885,-0.0005,0.0004,-0.0001,0.0004
8,!8,127,6.2717,14.8184,4848.896,1.3579,1555.5008
9,!9,127,12.0575,5.3814,1942.7417,0.7047,629.7868
11,!11,128,12.7184,0.0002,-0.0,-0.0002,0.0004
12,!12,128,4.6546,0.0002,-0.0009,-0.0004,-0.0007
5,!5,128,10.7002,38.8934,6448.6106,2.0535,2158.937
6,!6,128,20.283,-0.0008,0.0,-0.0006,0.0002
8,!8,128,7.5984,14.9533,4202.8117,1.2243,1322.151
9,!9,128,11.0727,-0.0001,0.0002,0.0004,-0.0002
11,!11,129,13.0112,20.3677,3245.4834,1.1283,1075.2017
12,!12,129,6.4957,15.2209,4755.9897,1.3276,1580.4683
5,!5,129,10.2491,9.1931,2520.5388,0.9044,844.6647
6,!6,129,16.7154,0.0,0.0009,-0.0,-0.0008
9,!9,129,10.5206,0.0002,0.0005,-0.0001,0.0003
11,!11,130,9.9975,-0.0004,0.0002,0.0009,0.0007
12,!12,130,8.5682,32.3503,6662.9568,1.8985,2152.0298
13,!13,130,10.1425,3.1681,1835.6712,0.6887,601.0648
5,!5,130,10.8465,2.3266,1689.9183,0.634,544.3899
6,!6,130,12.5784,0.0001,-0.0002,0.0002,0.0
11,!11,131,5.7715,0.0003,-0.0013,-0.0001,-0.0006
12,!12,131,10.5024,51.9582,7329.5235,2.4313,2390.3219
13,!13,131,9.3487,0.0007,-0.0009,-0.0004,0.0004
5,!5,131,10.493,9.0087,2436.934,0.8987,761.6621
6,!6,131,7.9256,0.0003,-0.0003,0.0001,0.0
11,!11,132,6.0887,1.7863,2018.2438,0.6824,629.5255
12,!12,132,6.4162,-0.0005,0.0002,-0.0003,0.0001
13,!13,132,6.9534,-0.0008,-0.0005,-0.0007,-0.0002
5,!5,132,9.7858,-0.0008,0.0011,0.0001,0.0002
6,!6,132,6.6008,0.0003,0.0004,0.0002,0.0002
11,!11,133,5.6552,0.001,1435.9777,0.5884,464.1358
12,!12,133,6.6385,3.0577,2114.9376,0.7127,688.8782
13,!13,133,3.287,-0.0004,0.0001,-0.0001,-0.0013
5,!5,133,5.3101,-0.0012,-0.0004,0.0005,0.0
6,!6,133,6.0263,-0.0009,-0.0005,-0.0003,-0.0
11,!11,134,7.8239,23.5518,5263.39,1.5958,1720.7477
12,!12,134,5.8575,0.0005,-0.0015,0.001,-0.0004
13,!13,134,3.2796,0.4209,1690.7831,0.6431,561.679
5,!5,134,5.9006,4.2504,2687.8386,0.8173,850.5244
6,!6,134,6.6594,7.8549,3050.3171,0.998,1004.9707
11,!11,135,9.4703,29.3969,5590.3608,1.7432,1784.412
12,!12,135,7.1362,15.0552,4154.0554,1.3193,1320.4678
13,!13,135,5.3694,10.8188,4704.2862,1.2543,1518.8194
5,!5,135,6.5127,6.6695,2921.0421,0.9627,935.1305
6,!6,135,8.0808,17.9432,4688.4526,1.3404,1421.8869
11,!11,136,11.1632,46.631,6557.9631,2.1849,2094.0831
12,!12,136,8.443,20.3917,4399.8993,1.4463,1527.0314
13,!13,136,7.0439,17.64,4670.6959,1.42,1578.5719
5,!5,136,7.9495,20.7315,4896.026,1.51,1536.9404
6,!6,136,9.868,32.2221,5673.7771,1.8089,1834.3402
11,!11,137,13.3986,93.5135,9942.283,3.6118,3492.9472
12,!12,137,10.3073,32.6697,5486.5279,1.8486,1879.9197
13,!13,137,8.6166,23.2175,5181.488,1.4956,1637.74
6,!6,137,11.7533,50.0593,6649.9197,2.1549,2117.5829
11,!11,138,16.2796,119.9961,10523.9171,4.2623,3438.4064
12,!12,138,11.6546,48.8709,6636.4218,2.2927,2149.518
13,!13,138,10.7476,44.0535,6714.0683,2.1839,2120.3464
6,!6,138,13.5622,61.3742,6744.5373,2.4507,2307.5682
11,!11,139,15.9805,15.6091,2490.8913,0.8977,811.1817
13,!13,139,12.3809,62.265,7178.7964,2.5312,2513.6893
6,!6,139,13.7405,42.1974,4805.375,1.8505,1598.1244
11,!11,140,11.5917,0.0001,0.0001,0.0014,0.0003
13,!13,140,14.8595,107.1217,10080.3229,3.8779,3345.6718
14,!14,140,7.814,1.3952,1657.3575,0.6215,537.287
6,!6,140,13.6946,8.7971,2063.8501,0.7786,671.0877
11,!11,141,7.1934,-0.0007,0.0003,-0.0006,0.0001
13,!13,141,15.1758,32.0638,3826.1194,1.4679,1278.8482
14,!14,141,9.351,26.6994,5067.4009,1.6608,1759.0614
6,!6,141,13.5081,2.8727,1581.3367,0.5938,513.5082
11,!11,142,6.0644,-0.0006,0.0002,0.0006,0.0001
13,!13,142,15.3645,-0.0005,-0.0004,-0.0005,0.0001
14,!14,142,4.962,-0.0004,0.0004,0.0006,0.0003
6,!6,142,14.2268,12.8108,2477.3547,0.9113,818.7957
11,!11,143,6.4693,2.1355,1952.5339,0.682,626.904
13,!13,143,15.6808,37.6566,4443.9795,1.6555,1418.626
14,!14,143,1.8493,0.0,-0.0001,-0.0002,-0.0008
6,!6,143,13.3561,-0.0002,0.0006,-0.0003,-0.0
11,!11,144,6.0282,0.0008,-0.0001,0.0008,-0.0004
13,!13,144,14.6951,0.0004,0.0001,-0.0007,-0.0001
14,!14,144,0.082,0.0004,292.9905,0.6102,97.4894
6,!6,144,12.4111,0.0001,-0.0,0.0,-0.0006
11,!11,145,6.4434,2.4324,2052.2159,0.7098,664.024
13,!13,145,10.9362,0.0001,-0.0004,-0.0003,0.0004
14,!14,145,2.408,2.393,3908.1745,0.8947,1326.1212
6,!6,145,8.6912,-0.0009,0.0002,0.0003,0.0003
11,!11,146,6.4617,5.5724,2669.7132,0.8115,843.6558
13,!13,146,5.9007,0.0001,-0.0004,-0.0003,0.0001
14,!14,146,3.7628,3.8118,3424.7875,0.9475,1088.9655
6,!6,146,10.6188,44.6622,6599.5816,2.1367,2197.3538
11,!11,147,8.1647,22.024,4826.6457,1.4371,1585.9857
13,!13,147,5.9068,-0.0006,0.0007,-0.0003,0.0009
14,!14,147,6.4319,19.983,6154.6855,1.5747,2021.4197
6,!6,147,12.5579,77.7845,9568.2097,3.0602,2998.3159
11,!11,148,10.4209,47.6294,7163.484,2.3337,2361.7523
13,!13,148,5.1973,-0.0,0.0006,-0.0002,0.0001
14,!14,148,7.856,17.1874,4261.294,1.3997,1488.6606
6,!6,148,13.2784,23.4298,3333.1928,1.2185,1105.114
11,!11,149,12.8278,67.115,8360.9934,2.7416,2743.7476
13,!13,149,6.9351,16.7373,4611.5597,1.3517,1520.4015
14,!14,149,9.5381,33.7441,5931.4403,1.9505,1931.9154
6,!6,149,13.8392,34.665,4487.7038,1.654,1338.0056
11,!11,150,14.2854,69.6183,7493.7689,2.6142,2375.2346
13,!13,150,8.6006,26.0143,5506.2299,1.7242,1698.5288
14,!14,150,6.4384,0.0005,0.0001,-0.0005,0.0003
15,!15,150,12.8359,6.4501,1936.5355,0.7303,612.4938
6,!6,150,14.6789,22.9697,3302.9442,1.2038,1061.0236
11,!11,151,16.7569,146.3091,11725.2508,4.4826,3855.537
13,!13,151,10.6197,43.23,6727.4785,2.216,2005.1539
14,!14,151,6.6892,3.3435,2118.8923,0.7544,697.3352
15,!15,151,12.6113,0.0012,0.0,-0.0003,0.0006
6,!6,151,13.7013,0.0011,-0.0002,0.0003,-0.0003
11,!11,152,18.2242,164.6972,11773.5923,4.8757,3774.3737
13,!13,152,12.5577,82.1968,9032.8149,3.206,3091.0935
14,!14,152,6.4268,0.0001,-0.0003,-0.0003,0.0003
15,!15,152,9.6976,0.0001,-0.0004,0.0003,0.0004
6,!6,152,13.7873,15.9691,2862.9062,1.0341,941.173
11,!11,153,19.8167,161.3193,10982.7038,4.5478,3599.4408
13,!13,153,14.6013,88.8388,8987.6996,3.2248,2907.6712
14,!14,153,6.8269,5.2958,2477.7179,0.8509,816.5718
15,!15,153,9.9475,7.9695,2520.8845,0.8702,788.1071
6,!6,153,14.5947,26.5528,3566.9851,1.326,1158.1922
11,!11,154,23.07,168.6754,11900.4319,4.6859,3601.9568
13,!13,154,15.5023,15.6541,2624.2149,0.9679,876.4482
14,!14,154,7.1147,1.1383,1669.4844,0.6452,564.6668
15,!15,154,7.3628,-0.0005,0.0009,0.0007,0.0003
6,!6,154,13.9579,-0.0004,0.0011,-0.0002,0.0002
11,!11,155,24.7814,312.4553,17836.424,8.095,6076.1276
13,!13,155,14.472,0.0002,0.0003,-0.0,-0.0004
14,!14,155,9.2508,29.021,5698.6136,1.8267,1904.9874
15,!15,155,7.0338,-0.0005,0.0004,0.0004,0.0005
6,!6,155,13.5727,9.8966,2176.8587,0.8241,696.6211
11,!11,156,27.0538,242.0977,13533.2142,5.8603,4318.9787
13,!13,156,14.1473,0.0014,-0.0006,0.0003,-0.0002
14,!14,156,11.2839,60.9753,8524.5101,2.8146,2804.6333
15,!15,156,6.5617,-0.0001,0.0001,0.0,-0.0002
6,!6,156,13.6386,14.1234,2588.6479,0.934,828.2028
11,!11,157,26.9111,255.179,13486.6451,6.0418,4522.0193
13,!13,157,15.6667,59.6258,5958.8114,2.3499,1922.3296
14,!14,157,12.7522,66.6366,7548.2408,2.7118,2457.9452
15,!15,157,4.6554,0.0007,0.0001,-0.0007,0.0002
6,!6,157,13.7848,-0.0002,-0.0002,-0.0005,0.0
11,!11,158,23.3819,0.0002,0.0003,-0.0006,-0.0003
14,!14,158,13.8648,17.389,2883.0991,1.0396,901.1434
15,!15,158,4.6661,-0.0,1358.0669,0.5657,438.7372
6,!6,158,14.4506,33.928,4254.4029,1.4981,1390.9337
11,!11,159,18.4047,-0.0005,0.0,-0.0001,0.0005
14,!14,159,12.2235,-0.0005,-0.0005,-0.0006,-0.0004
15,!15,159,3.7901,-0.0002,-0.0,0.0001,-0.0007
6,!6,159,14.5965,17.6754,2953.2928,1.05,943.1492
11,!11,160,14.7024,0.0006,0.0002,-0.0008,-0.0
14,!14,160,12.9654,19.3784,3289.2083,1.1603,1033.628
15,!15,160,3.8841,0.0002,1478.4431,0.5821,479.5725
16,!16,160,2.5009,0.0505,1647.3473,0.6236,505.434
6,!6,160,14.2022,0.0002,-0.0005,0.0007,-0.0003
11,!11,161,9.9083,-0.0004,0.0001,-0.0001,-0.0001
14,!14,161,13.3351,-0.0004,1245.8101,0.4755,425.1604
15,!15,161,6.0923,15.3073,5525.3576,1.3531,1624.47
16,!16,161,2.6348,0.1741,1637.4958,0.6418,542.279
6,!6,161,13.7794,24.3711,3424.2237,1.3012,1122.1593
11,!11,162,5.3727,-0.0008,0.0003,-0.0002,-0.0
14,!14,162,13.4227,28.1179,3913.1338,1.4928,1368.0176
15,!15,162,8.3746,27.9043,6066.7431,1.7832,1990.1414
16,!16,162,1.9069,-0.001,0.0001,-0.0002,0.0006
6,!6,162,12.9898,-0.0006,-0.0002,-0.0006,0.0002
11,!11,163,4.971,-0.0003,0.0001,0.0004,0.0001
14,!14,163,13.8451,1.2684,1441.8106,0.5617,469.269
15,!15,163,9.4063,29.7224,5372.1621,1.6606,1772.4346
16,!16,163,2.2519,0.3592,1947.4352,0.6528,621.4753
6,!6,163,13.0327,2.8766,1628.2815,0.6062,512.7784
11,!11,164,7.1785,16.7807,4579.6987,1.4084,1669.9306
14,!14,164,12.4097,-0.0004,-0.0007,-0.0007,0.0007
15,!15,164,11.3486,46.3454,6265.9552,2.1195,2035.0724
16,!16,164,2.4845,0.4363,1938.0516,0.6449,592.234
6,!6,164,9.8342,0.0003,-0.0,0.0004,0.0003
11,!11,165,8.2378,19.5417,4244.771,1.4313,1470.5736
14,!14,165,12.6272,31.4486,4479.8708,1.5909,1441.8942
15,!15,165,8.818,0.0005,-0.0001,-0.0001,-0.0004
16,!16,165,4.7962,10.5854,4997.064,1.222,1517.1327
6,!6,165,5.7549,0.0006,0.0009,0.0005,0.0005
11,!11,166,5.6378,-0.0001,0.0006,0.0002,-0.001
14,!14,166,12.4522,0.0002,0.0001,-0.0001,0.0002
15,!15,166,5.52,0.0,0.0001,0.0001,0.0001
16,!16,166,6.6999,15.6599,4688.2807,1.3413,1516.8979
6,!6,166,4.4748,0.0009,0.0003,0.0005,0.0005
11,!11,167,6.2569,4.8029,2659.5859,0.8199,821.9583
14,!14,167,7.5883,-0.0004,-0.0002,-0.0003,-0.0
15,!15,167,6.814,9.9345,3508.1947,1.036,1118.2721
16,!16,167,8.9083,32.1683,6058.1339,1.9119,2040.7813
6,!6,167,5.4324,4.613,2816.5164,0.883,900.9751
11,!11,168,8.2568,27.4257,5501.4894,1.7535,1945.1186
14,!14,168,3.1601,0.0001,-0.0001,-0.0002,-0.0001
15,!15,168,6.8658,3.7398,2088.0512,0.7553,695.4321
16,!16,168,10.7118,44.0908,6496.3438,2.1442,2109.5592
6,!6,168,7.0401,16.7368,4943.0527,1.4607,1574.5401
11,!11,169,10.0552,33.9388,5544.6417,1.8716,1925.6605
14,!14,169,3.4789,0.8122,1902.1053,0.6478,671.9968
15,!15,169,7.0061,-0.0005,1366.8702,0.5731,461.5287
16,!16,169,11.6175,28.0426,4359.632,1.4906,1388.6384
6,!6,169,8.4515,29.1817,5971.4689,1.7017,1959.6049
11,!11,170,11.0143,47.9884,6227.9897,2.151,2142.0224
14,!14,170,2.5531,-0.0001,0.0001,-0.0003,-0.0001
15,!15,170,9.0785,37.2825,6788.5961,2.147,2260.2309
16,!16,170,9.6917,-0.0005,-0.0,-0.0004,0.0001
17,!17,170,7.7823,1.4983,1703.0055,0.658,559.9851
6,!6,170,10.6956,35.6515,5529.229,1.8021,1847.7513
11,!11,171,13.9984,84.0129,9373.2544,3.1674,2909.9849
14,!14,171,4.0984,4.5601,3491.7096,0.9899,1163.5895
15,!15,171,11.2323,30.7008,5230.2528,1.7314,1608.946
16,!16,171,5.3482,-0.0003,-0.0008,0.0007,-0.0005
17,!17,171,6.8252,-0.0011,0.0001,0.0,0.0003
6,!6,171,12.7933,66.3373,8065.8958,2.7338,2613.5868
11,!11,172,13.1106,-0.0,0.0004,0.0003,0.0005
14,!14,172,6.3541,17.7905,5445.5254,1.5066,1845.0154
15,!15,172,11.4209,38.5965,5349.1449,1.7657,1791.425
16,!16,172,6.7145,14.091,4283.1768,1.211,1411.7301
17,!17,172,7.2759,4.5,2273.5156,0.7942,736.4779
6,!6,172,13.5804,37.7619,4697.3667,1.6796,1503.2934
11,!11,173,12.5964,0.0,-0.0007,-0.0002,0.0002
14,!14,173,7.5894,18.7443,4438.6381,1.3921,1495.3838
15,!15,173,11.9163,1.9246,1659.3742,0.5901,484.7849
16,!16,173,6.0184,0.0,0.0,0.0002,0.0001
17,!17,173,4.1596,-0.0009,-0.0002,0.0004,-0.0002
6,!6,173,14.7602,52.8882,5743.136,2.0617,1865.9535
14,!14,174,9.4834,30.558,5736.2268,1.786,1765.7517
15,!15,174,12.1701,39.1652,5250.4716,1.8285,1743.4944
16,!16,174,6.1353,2.1453,2027.7671,0.6933,669.748
17,!17,174,4.4134,0.3452,1691.2943,0.6333,528.1145
15,!15,175,11.9793,-0.0005,0.0005,-0.0006,0.0004
16,!16,175,8.1213,24.1191,5610.2172,1.6211,1808.085
17,!17,175,4.1962,0.0003,-0.0007,-0.0003,0.0002
15,!15,176,11.3877,0.0004,-0.0001,-0.0003,0.0001
16,!16,176,10.9166,55.6766,7851.3852,2.4535,2371.6343
17,!17,176,5.7914,10.6847,4251.5797,1.206,1442.2447
15,!15,177,11.3211,3.0036,1614.0298,0.6422,541.5358
16,!16,177,11.5607,25.6606,4210.1024,1.4949,1367.8275
17,!17,177,7.2186,21.2121,5219.1551,1.6369,1741.6033
15,!15,178,10.3172,-0.0015,-0.0009,-0.0001,0.0002
16,!16,178,11.4694,23.035,3814.7088,1.3494,1223.9918
17,!17,178,9.7138,37.9332,6362.4106,2.0942,2192.788
15,!15,179,6.3488,-0.0,0.0003,-0.0009,0.0004
16,!16,179,12.22,1.6555,1584.547,0.5976,506.9107
17,!17,179,9.1827,0.0003,1323.2448,0.5586,436.7073
15,!15,180,8.3857,28.2361,5677.5672,1.731,1924.1485
16,!16,180,11.3875,-0.0001,0.0003,0.0013,-0.0005
17,!17,180,4.8489,-0.0002,-0.0007,-0.001,-0.0004
18,!18,180,7.8894,1.4488,1719.6687,0.6093,549.9641
15,!15,181,9.684,32.2039,5387.6369,1.8031,1803.4896
16,!16,181,11.8012,28.2235,4419.7809,1.5605,1354.2649
17,!17,181,6.52,12.7926,4239.6992,1.1954,1359.4952
18,!18,181,6.9137,0.0001,-0.0006,0.0002,0.0005
15,!15,182,11.7315,52.2136,7055.9838,2.3385,2281.8637
16,!16,182,10.1404,-0.0003,-0.0012,0.0012,0.0003
17,!17,182,7.2863,9.5323,3175.2282,1.0299,1067.6068
18,!18,182,7.4882,7.3629,2696.2294,0.9216,856.1447
15,!15,183,11.8836,2.35,1549.9656,0.5982,528.024
16,!16,183,6.5025,0.0004,-0.0001,-0.0003,-0.0005
17,!17,183,7.2581,0.0005,1249.5919,0.5337,449.3297
18,!18,183,6.6967,0.0002,0.0001,0.0003,0.0001
15,!15,184,12.5379,20.8888,3424.1408,1.1806,1197.0568
16,!16,184,8.1279,20.4717,4592.3453,1.4827,1450.3312
17,!17,184,8.9945,36.6218,6746.0095,2.0978,2202.5476
18,!18,184,7.3866,8.8318,2939.8514,0.9679,963.0263
15,!15,185,12.3087,23.2465,3619.2161,1.3054,1223.1384
16,!16,185,8.7772,11.024,2889.3598,1.0039,949.7294
17,!17,185,11.8147,69.7194,8543.552,2.8628,2770.2211
18,!18,185,6.6657,0.0012,0.0013,-0.0004,0.0004
15,!15,186,11.7982,-0.0004,-0.0,0.0007,-0.0006
16,!16,186,9.1404,5.4408,2202.6791,0.8031,670.0554
17,!17,186,7.7342,0.0006,-0.0001,-0.0001,-0.0002
18,!18,186,7.519,8.5233,3070.3056,0.9546,993.2479
15,!15,187,12.2321,12.7818,2683.3588,0.9907,867.7943
16,!16,187,6.7228,0.0,0.0009,0.0001,-0.0
17,!17,187,4.0233,0.0002,-0.0005,0.0002,0.0002
18,!18,187,7.671,4.802,2391.0552,0.8173,748.0536
15,!15,188,7.8541,-0.0003,-0.0002,-0.0005,-0.0004
16,!16,188,6.4271,0.0005,1370.37,0.5857,459.7265
17,!17,188,4.8384,4.1778,2831.0885,0.8829,931.1698
18,!18,188,4.5914,-0.0006,-0.0002,0.0001,-0.0004
15,!15,189,6.2428,0.0007,-0.0006,-0.0002,0.0006
16,!16,189,6.6856,1.3,1781.9579,0.6567,586.7346
17,!17,189,5.873,5.6214,2827.9944,0.9065,950.9276
18,!18,189,6.1943,11.1974,4210.2632,1.1201,1356.4507
15,!15,190,6.6713,1.8636,1864.9536,0.7013,616.8408
16,!16,190,6.1292,0.0006,0.0006,-0.0002,0.0003
17,!17,190,7.5769,14.7991,4418.5493,1.2931,1381.2182
18,!18,190,7.3593,16.1557,4263.1856,1.3274,1409.8978
19,!19,190,13.8308,8.3369,2147.9844,0.7807,644.8873
15,!15,191,6.3275,-0.0002,1323.3217,0.5614,451.22
16,!16,191,6.1758,2.2323,2009.7168,0.7026,640.512
17,!17,191,8.2983,19.8284,4593.97,1.4422,1466.6802
18,!18,191,9.8345,44.9931,7507.1569,2.3544,2422.0056
19,!19,191,15.5758,49.0482,5323.2114,2.012,1801.9567
15,!15,192,8.6945,38.6822,7074.4891,2.1713,2328.9866
16,!16,192,7.1879,6.122,2602.8857,0.8824,887.5061
17,!17,192,10.8883,52.1463,7384.503,2.533,2440.4149
18,!18,192,12.603,68.7726,8061.2434,2.9424,2821.7239
19,!19,192,15.3155,7.1653,1906.5761,0.6859,635.6869
15,!15,193,10.8987,46.3631,7011.0585,2.1641,2146.8678
16,!16,193,6.3414,0.0003,-0.0002,-0.0007,-0.0005
17,!17,193,13.0131,75.614,8800.7553,3.0003,2880.046
18,!18,193,12.7501,26.2266,3727.8636,1.3033,1313.5567
19,!19,193,11.9586,0.0008,-0.0002,-0.0,0.0001
15,!15,194,11.8489,40.6343,5341.7438,1.8066,1830.8464
16,!16,194,6.8162,4.6417,2467.4142,0.8169,781.3253
17,!17,194,13.0013,0.0003,0.0003,0.0001,0.0001
18,!18,194,13.1861,2.9594,1646.619,0.6264,542.8335
19,!19,194,7.9566,0.0012,-0.0011,-0.0008,-0.0002
15,!15,195,10.6838,0.0001,0.0006,-0.0005,-0.0005
16,!16,195,7.4876,4.4362,2260.9383,0.7616,725.1767
17,!17,195,12.7542,9.0202,2267.7688,0.8046,699.6042
18,!18,195,11.1485,0.0008,0.0,-0.0002,0.0005
19,!19,195,4.3291,0.0006,0.0005,-0.0005,-0.0
15,!15,196,6.1349,0.0006,0.0002,-0.0005,-0.0003
16,!16,196,6.6357,0.0001,0.0013,-0.0003,0.0005
17,!17,196,11.6304,-0.0,0.0007,-0.0007,0.0001
18,!18,196,7.1118,-0.0004,0.0002,-0.0003,0.0007
19,!19,196,5.7034,9.3013,3936.5924,1.0985,1221.1969
15,!15,197,5.3725,-0.0005,0.0005,0.0003,0.0005
16,!16,197,6.4027,0.0001,-0.0,0.0001,0.0008
17,!17,197,13.1127,38.8191,5180.4786,1.8688,1660.8962
18,!18,197,4.5374,0.0002,-0.0002,-0.0,-0.0001
19,!19,197,7.6994,19.2723,4744.063,1.397,1568.344
15,!15,198,6.6753,11.7347,3960.15,1.1377,1249.0664
16,!16,198,6.8915,10.2513,3345.2873,1.1131,1121.5289
17,!17,198,11.9785,-0.0007,0.0012,-0.0003,0.0009
18,!18,198,6.2367,15.9572,4766.2881,1.3265,1552.826
19,!19,198,9.6794,43.0877,6990.6348,2.3859,2375.4537
15,!15,199,8.7749,31.4002,6191.5676,1.8833,1955.8613
16,!16,199,6.4498,0.0009,0.0004,0.0007,-0.0004
17,!17,199,13.3761,24.6375,3531.3769,1.2637,1143.1183
18,!18,199,7.9029,18.9153,4678.8406,1.4572,1481.3248
19,!19,199,12.0025,73.1942,9495.5091,3.2189,2857.1057
15,!15,200,9.8486,31.0659,5264.9658,1.7007,1672.3696
16,!16,200,6.7458,6.9545,2907.2178,0.9148,924.4432
17,!17,200,12.0396,0.0004,-0.0006,0.0003,0.0007
18,!18,200,9.5175,24.0379,4680.4389,1.5911,1579.4374
19,!19,200,14.1379,72.6412,7714.2941,2.9864,2524.0812
20,!20,200,13.8924,8.0629,1997.3496,0.7353,675.7811
15,!15,201,5.6636,-0.0002,0.0009,0.0004,-0.0008
16,!16,201,6.2339,-0.0006,0.0005,0.0004,-0.0003
17,!17,201,12.123,18.8812,3383.8883,1.1389,1080.6856
18,!18,201,10.3986,48.7717,6593.6759,2.1951,2217.557
19,!19,201,16.2653,95.7615,9437.3939,3.5491,2877.5942
20,!20,201,13.5676,3.0008,1615.4997,0.5855,533.7356
15,!15,202,4.7784,0.0002,0.0005,-0.0001,-0.0003
18,!18,202,12.0871,33.3256,4883.0081,1.6605,1608.9461
19,!19,202,15.8582,-0.0009,0.0,-0.0003,0.0012
20,!20,202,13.6889,6.5667,1957.3595,0.7079,630.7333
15,!15,203,5.4119,5.14,2980.4776,0.8822,945.6596
18,!18,203,11.3969,-0.0005,-0.0004,0.0001,0.0004
19,!19,203,15.9587,20.3497,2989.7778,1.0237,948.9006
20,!20,203,13.8375,21.4499,3100.5019,1.1471,1060.2739
